source,target,iteration
4,3,4106
3,4,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,4106
3,1,4106
1,2,4106
2,1,4106
1,2,4106
2,1,4106
1,2,4106
3,4,4106
4,3,4106
3,1,4106
1,2,4106
4,3,4106
3,4,4106
4,3,4106
3,4,4106
4,3,175
3,4,175
4,3,175
3,4,175
4,3,175
3,1,175
1,2,175
1,2,175
3,1,175
1,2,175
3,1,175
1,2,175
1,2,175
1,2,175
1,2,175
4,3,175
3,4,175
4,3,175
3,4,175
3,4,175
3,4,175
4,3,175
3,4,175
3,1,175
1,2,175
2,4,175
3,4,175
3,4,175
4,2,175
2,1,175
3,4,175
3,4,175
3,4,175
3,4,175
4,3,175
3,4,175
3,4,175
3,4,175
3,1,175
1,3,175
3,4,175
4,3,175
3,4,175
3,4,175
3,4,175
3,1,175
3,4,175
4,3,175
3,1,175
1,3,175
3,4,175
3,4,175
4,3,175
3,4,175
3,4,175
3,4,175
4,3,175
4,3,175
3,4,175
4,3,175
3,1,175
1,3,175
3,1,175
1,3,175
3,4,175
3,4,175
4,2,175
1,3,175
3,4,175
4,2,175
3,4,175
1,3,175
3,4,175
4,3,175
4,3,175
3,4,175
4,3,175
3,1,175
1,2,175
1,3,175
3,4,175
3,1,175
1,2,175
2,1,175
4,3,175
3,4,175
4,3,175
3,4,175
3,1,175
1,3,175
3,4,175
1,2,175
1,2,175
3,1,175
1,3,175
3,4,175
4,2,175
3,4,175
4,3,175
3,4,175
3,4,175
4,3,175
3,1,175
3,4,175
3,4,175
4,3,175
3,4,175
4,2,175
2,1,175
1,3,175
3,4,175
1,2,175
4,2,175
3,4,175
4,2,175
3,4,175
3,4,175
4,2,175
3,4,175
4,2,175
2,1,175
1,2,175
3,4,175
3,1,175
1,2,175
2,1,175
4,3,4382
3,1,4382
1,3,4382
3,4,4382
4,3,4382
3,4,4382
4,3,4382
3,1,4382
1,3,4382
3,1,4382
1,2,4382
3,1,4382
1,3,4382
3,1,4382
1,2,4382
3,1,4382
1,2,4382
3,1,4382
1,2,4382
1,3,4382
3,4,4382
4,3,4382
3,1,4382
1,2,4382
1,2,4382
4,2,4382
1,3,4382
3,1,4382
1,2,4382
2,4,4382
1,3,4382
3,1,4382
1,2,4382
2,1,4382
1,3,4382
3,4,4382
3,4,4382
3,1,4382
1,3,4382
3,4,4382
1,3,4382
3,4,4382
4,3,4382
3,1,4382
1,3,4382
3,1,4382
1,3,4382
3,4,4382
3,1,4382
1,2,4382
2,1,4382
4,3,4382
3,1,4382
1,3,4382
1,3,4382
3,4,4382
1,3,4382
3,1,4382
1,3,4382
3,4,4382
3,1,4382
1,2,4382
2,4,4382
3,1,4382
1,2,4382
2,4,4382
3,1,4382
1,3,4382
3,1,4382
1,2,4382
2,4,4382
1,2,4382
2,4,4382
3,1,4382
1,2,4382
2,1,4382
1,3,4382
3,1,4382
1,3,4382
3,4,4382
1,3,4382
3,1,4382
3,1,4382
1,3,4382
4,3,4382
3,4,4382
4,3,4382
4,3,4382
3,4,4382
3,4,4382
3,1,4382
1,2,4382
2,4,4382
3,4,4382
4,3,4382
4,3,4382
3,1,4382
1,3,4382
3,4,4382
4,3,4382
3,4,4382
3,1,4382
1,3,4382
3,1,4382
3,4,4382
4,2,4382
3,1,4382
1,3,4382
3,4,4382
4,2,4382
3,4,4382
4,3,4382
3,1,4382
1,3,4382
3,1,4382
1,2,4382
2,4,4382
4,2,4382
2,1,4382
1,3,4382
3,4,4382
4,2,4382
2,1,4382
1,2,4382
2,4,4382
4,3,4382
3,4,4382
4,2,4382
2,1,4382
1,3,4382
3,4,4382
4,3,4382
3,4,4382
3,1,4382
1,2,4382
2,1,4382
4,3,4382
3,1,4382
1,3,4382
3,4,4382
3,1,4382
1,3,4382
3,1,4382
1,3,4382
3,1,4382
1,2,4382
3,1,4382
1,2,4382
3,4,4382
4,2,4382
2,1,4382
1,2,4382
2,1,4382
1,3,4382
3,1,4382
1,3,4382
3,4,4382
4,3,4382
3,1,4382
1,3,4382
3,4,4382
3,4,4382
3,1,4382
1,3,4382
3,4,4382
4,3,4382
3,4,4382
4,3,4382
3,1,4382
1,3,4382
3,1,4382
1,2,4382
3,4,4382
4,3,4382
3,1,4382
1,2,4382
3,1,4382
1,2,4382
2,1,4382
1,2,4382
2,1,4382
1,2,4382
2,4,4382
1,3,4382
3,4,4382
4,2,4382
3,4,4382
3,1,4382
1,2,4382
2,1,4382
1,2,4382
3,4,4382
4,3,4382
3,4,4382
3,4,4382
4,2,4382
2,1,4382
1,2,4382
2,1,4382
2,3,6568
2,3,6568
3,1,6568
1,2,6568
3,2,6568
2,3,6568
3,1,6568
1,4,6568
3,1,6568
1,4,6568
4,1,6568
1,3,6568
3,1,6568
1,4,6568
3,1,6568
1,4,6568
3,1,6568
1,4,6568
3,1,6568
1,2,6568
2,3,6568
3,1,6568
1,4,6568
3,1,6568
2,3,6568
2,3,6568
3,1,6568
1,4,6568
2,3,6568
3,4,6568
2,1,6568
1,4,6568
2,1,6568
1,4,6568
4,1,6568
1,4,6568
3,4,6568
4,2,6568
2,3,6568
3,1,6568
1,2,6568
2,3,6568
3,1,6568
1,4,6568
3,1,6568
1,4,6568
2,3,6568
3,4,6568
4,2,6568
2,3,6568
3,4,6568
3,4,6568
2,3,6568
3,4,6568
4,2,6568
2,3,6568
3,1,6568
1,4,6568
2,3,6568
3,1,6568
2,3,6568
2,3,6568
2,3,6568
3,1,6568
1,3,6568
3,1,6568
1,4,6568
3,4,6568
4,2,6568
2,1,6568
1,4,6568
4,1,6568
1,4,6568
3,1,6568
1,4,6568
3,4,6568
3,1,6568
1,4,6568
2,3,6568
3,4,6568
2,3,6568
3,1,6568
1,2,6568
2,3,6568
3,1,6568
1,4,6568
3,4,6568
3,1,6568
1,2,6568
3,1,6568
1,4,6568
3,4,6568
2,3,6568
3,4,6568
4,2,6568
2,1,6568
1,4,6568
2,3,6568
2,4,6568
2,1,6568
1,2,6568
2,1,6568
1,4,6568
4,2,6568
2,3,6568
3,1,6568
3,4,6568
4,2,6568
2,3,6568
2,3,6568
3,4,6568
4,2,6568
3,4,6568
3,4,6568
3,4,6568
4,1,6568
1,4,6568
4,1,6568
3,1,6568
1,2,6568
2,3,6568
3,1,6568
1,4,6568
3,1,6568
1,2,6568
3,2,6568
2,3,6568
3,1,6568
1,2,6568
2,1,6568
1,4,6568
2,3,6568
3,1,6568
3,4,6568
4,1,6568
1,4,6568
4,2,6568
2,3,6568
3,4,7386
4,2,7386
4,3,7386
3,4,7386
4,2,7386
3,4,7386
4,2,7386
3,4,7386
4,2,7386
2,1,7386
1,2,7386
2,1,7386
1,2,7386
3,1,7386
1,2,7386
3,4,7386
4,2,7386
3,4,7386
4,2,7386
3,4,7386
4,2,7386
2,1,7386
1,3,7386
3,4,7386
3,4,7386
4,2,7386
2,1,7386
1,2,7386
2,1,7386
1,2,7386
2,4,7386
3,4,7386
3,4,7386
3,4,7386
4,2,7386
2,1,7386
1,2,7386
2,1,7386
1,4,7386
3,4,7386
4,2,7386
2,4,7386
4,2,7386
2,1,7386
1,4,7386
3,4,7386
3,4,7386
4,2,7386
2,1,7386
3,4,7386
4,2,7386
2,1,7386
1,3,7386
3,4,7386
4,2,7386
2,4,7386
3,4,7386
3,4,7386
3,4,7386
3,4,7386
3,4,7386
4,2,7386
2,1,7386
3,4,7386
4,3,7386
3,4,7386
3,4,7386
4,2,7386
2,4,7386
3,4,7386
3,4,7386
3,4,7386
3,4,7386
3,4,7386
4,2,7386
2,1,7386
1,3,7386
3,4,7386
4,3,7386
3,4,7386
3,4,7386
4,2,7386
3,4,7386
3,4,7386
4,2,7386
3,4,7386
3,4,7386
4,2,7386
2,1,7386
3,4,7386
3,4,7386
3,4,7386
4,2,7386
3,4,7386
4,2,7386
2,1,7386
1,2,7386
2,1,7386
1,2,7386
3,4,7386
2,1,7386
1,4,7386
4,3,7386
3,4,7386
4,2,7386
2,1,7386
1,4,7386
4,2,7386
2,1,7386
1,4,7386
3,4,7386
4,3,7386
3,4,7386
3,4,7386
4,2,7386
2,1,7386
1,2,7386
2,1,7386
1,2,7386
3,4,7386
4,2,7386
2,1,7386
1,2,7386
3,4,7386
4,2,7386
2,1,7386
1,2,7386
2,1,7386
3,4,7386
4,2,7386
3,4,7386
3,4,7386
4,2,7386
3,4,7386
4,2,7386
3,4,7386
3,4,7386
4,2,7386
2,1,7386
3,4,7386
4,2,7386
2,1,7386
1,3,7386
3,4,7386
4,2,7386
2,1,7386
1,3,7386
3,4,7386
4,2,7386
2,1,7386
1,2,7386
3,4,7386
4,3,7386
3,4,7386
3,4,3584
4,3,3584
3,1,3584
1,4,3584
4,2,3584
3,1,3584
1,4,3584
4,2,3584
3,1,3584
1,4,3584
4,2,3584
3,1,3584
1,4,3584
4,2,3584
3,4,3584
4,2,3584
3,1,3584
1,4,3584
4,2,3584
3,1,3584
1,2,3584
3,1,3584
1,4,3584
3,1,3584
1,4,3584
3,4,3584
3,1,3584
1,4,3584
3,1,3584
1,4,3584
3,1,3584
1,2,3584
2,1,3584
3,1,3584
1,4,3584
3,1,3584
1,4,3584
3,1,3584
1,4,3584
3,1,3584
1,4,3584
4,3,3584
3,4,3584
3,1,3584
1,4,3584
4,2,3584
2,1,3584
1,4,3584
3,1,3584
1,4,3584
4,2,3584
2,1,3584
1,4,3584
3,1,3584
1,4,3584
4,2,3584
2,1,3584
1,4,3584
3,1,3584
1,4,3584
4,2,3584
2,4,3584
3,4,3584
3,1,3584
1,4,3584
4,2,3584
2,1,3584
3,1,3584
1,4,3584
3,1,3584
1,4,3584
3,1,3584
1,4,3584
3,1,3584
1,4,3584
3,1,3584
1,2,3584
2,1,3584
1,4,3584
3,1,3584
1,4,3584
3,1,3584
1,4,3584
3,1,3584
1,3,3584
3,4,3584
3,1,3584
1,4,3584
4,2,3584
3,1,3584
1,4,3584
4,2,3584
3,4,3584
3,1,3584
1,4,3584
4,2,3584
3,1,3584
1,3,3584
3,1,3584
1,4,3584
3,1,3584
1,4,3584
4,2,3584
3,1,3584
1,2,3584
3,1,3584
1,4,3584
3,1,3584
1,4,3584
4,3,3584
3,1,3584
3,1,3584
1,4,3584
4,3,3584
3,1,3584
3,1,3584
1,3,3584
3,1,3584
1,4,3584
4,2,3584
3,1,3584
1,2,3584
2,1,3584
3,1,3584
1,4,3584
4,3,3584
4,2,3584
2,1,3584
1,3,3584
3,4,3584
3,1,3584
1,4,3584
4,2,3584
3,1,3584
1,4,3584
4,2,3584
3,1,3584
1,4,3584
3,1,3584
1,4,3584
3,4,3584
4,2,3584
3,1,3584
1,4,3584
3,1,3584
1,4,3584
3,1,3584
1,4,3584
4,2,3584
2,1,3584
1,4,3584
4,2,3584
3,1,3584
1,4,3584
4,2,3584
3,1,3584
1,4,3584
3,1,935
1,2,935
3,4,935
4,2,935
3,4,935
4,2,935
3,1,935
1,2,935
2,1,935
1,2,935
2,4,935
4,2,935
2,1,935
1,2,935
2,1,935
1,2,935
1,3,935
3,4,935
4,2,935
3,4,935
4,2,935
3,4,935
4,2,935
3,4,935
4,3,935
3,4,935
4,3,935
3,4,935
3,4,935
4,2,935
2,4,935
3,4,935
4,3,935
3,4,935
3,4,935
4,2,935
2,4,935
3,4,935
3,4,935
4,1,935
3,4,935
4,2,935
2,4,935
3,4,935
3,4,935
4,3,935
3,4,935
3,4,935
4,2,935
2,4,935
4,3,935
3,4,935
3,4,935
4,3,935
3,4,935
3,4,935
4,2,935
2,1,935
3,4,935
3,4,935
3,4,935
3,1,935
1,3,935
3,4,935
3,1,935
1,3,935
3,1,935
1,2,935
2,1,935
1,2,935
2,4,935
4,3,935
2,4,935
3,4,935
3,4,935
3,4,935
1,2,935
2,1,935
1,2,935
2,4,935
3,4,935
3,4,935
4,2,935
3,4,935
4,3,935
3,4,935
4,2,935
3,4,935
3,4,935
4,2,935
3,1,935
1,3,935
3,4,935
3,4,935
4,2,935
2,1,935
3,4,935
3,1,935
1,2,935
2,1,935
1,2,935
2,1,935
1,2,935
1,2,935
3,4,935
4,1,935
1,2,935
2,1,935
1,2,935
3,4,935
3,4,935
3,4,935
4,2,935
2,1,935
1,2,935
2,1,935
3,4,935
3,4,935
4,2,935
3,1,935
1,2,935
3,4,935
4,3,935
3,4,935
3,4,935
4,3,935
3,4,935
4,2,935
3,4,935
3,4,935
4,3,935
3,4,935
4,2,935
2,4,935
3,1,935
1,2,935
3,4,935
3,4,935
4,2,935
2,1,935
3,1,935
1,3,935
3,1,935
1,2,935
1,2,935
2,1,935
1,3,935
3,4,935
4,3,935
3,4,935
4,2,935
2,4,935
3,4,850
4,3,850
4,3,850
3,4,850
4,3,850
3,4,850
4,3,850
3,2,850
3,4,850
4,3,850
3,1,850
1,2,850
3,4,850
4,2,850
3,4,850
4,3,850
3,2,850
3,4,850
4,3,850
3,1,850
1,3,850
3,1,850
1,3,850
3,4,850
4,2,850
4,2,850
4,2,850
3,1,850
1,3,850
3,4,850
3,4,850
4,3,850
3,4,850
4,3,850
3,4,850
3,4,850
4,3,850
3,1,850
4,3,850
3,4,850
4,3,850
3,4,850
4,3,850
3,4,850
3,4,850
3,4,850
4,3,850
3,4,850
3,4,850
4,3,850
3,4,850
3,1,850
1,3,850
3,4,850
4,3,850
3,4,850
3,4,850
4,3,850
3,4,850
1,3,850
3,1,850
1,3,850
3,4,850
4,3,850
3,4,850
3,1,850
1,3,850
3,4,850
1,3,850
3,4,850
4,3,850
3,1,850
1,3,850
3,4,850
3,4,850
4,3,850
3,1,850
4,3,850
3,1,850
1,3,850
3,4,850
4,3,850
3,1,850
1,3,850
3,4,850
4,2,850
2,1,850
1,3,850
4,3,850
3,4,850
1,2,850
2,1,850
1,3,850
3,4,850
3,4,850
4,3,850
4,3,850
3,1,850
1,3,850
3,4,850
3,4,850
4,3,850
3,4,850
4,2,850
1,3,850
3,4,850
1,3,850
3,1,850
1,2,850
2,1,850
1,2,850
4,3,850
3,2,850
3,4,850
4,3,850
4,3,850
3,4,850
3,1,850
1,3,850
3,2,850
3,1,850
1,2,850
3,4,850
4,3,850
3,1,850
3,4,850
4,3,850
3,1,850
1,3,850
3,4,850
3,4,850
4,3,850
3,1,850
1,3,850
3,4,850
3,1,850
1,3,850
3,2,850
3,4,850
3,4,850
3,4,850
4,3,850
3,1,850
1,3,850
3,4,850
1,3,850
3,1,850
1,3,850
3,4,850
3,2,850
2,1,850
3,1,850
1,2,850
4,2,850
4,3,850
3,1,850
1,3,850
3,2,850
3,4,850
1,2,850
3,4,850
4,3,850
4,2,850
2,1,850
1,2,850
3,4,850
3,4,850
4,2,850
2,1,850
3,4,850
4,3,850
3,4,850
4,3,850
4,3,682
4,3,682
3,1,682
1,3,682
3,4,682
4,3,682
3,4,682
4,3,682
3,1,682
1,2,682
4,3,682
3,1,682
1,2,682
3,4,682
4,3,682
3,1,682
1,3,682
3,1,682
1,2,682
3,4,682
4,3,682
3,1,682
1,2,682
4,3,682
3,1,682
1,2,682
4,3,682
3,4,682
4,3,682
3,1,682
1,2,682
4,3,682
3,1,682
1,2,682
4,3,682
3,1,682
1,3,682
3,1,682
1,4,682
4,3,682
3,1,682
1,2,682
2,4,682
4,3,682
3,4,682
4,3,682
3,4,682
3,1,682
1,2,682
2,4,682
4,3,682
3,4,682
4,3,682
3,1,682
1,3,682
3,1,682
1,2,682
2,4,682
4,3,682
3,4,682
3,1,682
1,4,682
4,3,682
3,1,682
3,1,682
1,2,682
2,4,682
4,3,682
3,4,682
4,3,682
4,3,682
3,1,682
1,3,682
3,1,682
1,3,682
3,1,682
1,3,682
3,4,682
4,3,682
3,1,682
1,2,682
2,4,682
3,1,682
1,4,682
4,2,682
2,4,682
3,4,682
4,3,682
3,1,682
1,2,682
2,4,682
4,3,682
3,1,682
1,4,682
4,3,682
3,1,682
1,3,682
3,1,682
4,3,682
3,1,682
1,2,682
2,4,682
4,3,682
2,4,682
4,3,682
3,4,682
4,3,682
4,3,682
3,1,682
1,2,682
2,4,682
4,3,682
3,4,682
4,3,682
4,3,682
3,4,682
4,3,682
3,1,682
1,3,682
3,4,682
4,3,682
3,1,682
1,2,682
2,4,682
4,3,682
3,4,682
4,3,682
3,1,682
1,2,682
4,3,682
3,4,682
4,3,682
3,4,682
4,3,682
3,1,682
1,2,682
4,3,682
3,1,682
1,2,682
4,3,682
3,1,682
4,3,682
3,1,682
1,3,682
3,1,682
1,2,682
3,4,682
4,3,682
3,4,682
4,3,682
3,1,682
1,3,682
3,1,682
1,3,682
3,4,682
4,3,682
3,1,682
3,4,682
4,3,682
3,4,682
4,3,682
3,1,682
1,2,682
4,3,682
3,4,682
4,3,682
3,1,682
1,2,682
4,3,682
3,1,682
1,2,682
4,3,682
3,1,682
1,3,682
4,3,682
3,1,682
4,3,682
3,1,682
1,3,682
3,1,682
1,2,682
4,3,682
3,4,682
4,3,682
3,1,682
1,2,682
3,4,682
4,3,682
3,1,682
1,2,682
3,1,682
1,3,682
3,4,682
4,3,682
3,1,682
1,2,682
4,3,682
3,1,682
1,3,682
3,4,682
3,1,2390
1,4,2390
4,2,2390
2,3,2390
3,1,2390
1,4,2390
4,2,2390
3,1,2390
1,4,2390
4,2,2390
3,1,2390
1,3,2390
3,1,2390
1,4,2390
4,2,2390
4,1,2390
1,4,2390
4,2,2390
3,1,2390
1,4,2390
4,2,2390
4,2,2390
3,1,2390
1,4,2390
4,2,2390
3,1,2390
1,4,2390
4,3,2390
3,1,2390
1,4,2390
3,4,2390
4,1,2390
1,4,2390
4,1,2390
1,4,2390
3,4,2390
4,2,2390
2,3,2390
3,1,2390
1,4,2390
4,2,2390
2,4,2390
3,4,2390
3,1,2390
1,4,2390
2,4,2390
3,1,2390
1,3,2390
3,4,2390
3,4,2390
4,1,2390
3,1,2390
1,4,2390
4,1,2390
1,4,2390
3,1,2390
1,4,2390
3,4,2390
3,1,2390
1,4,2390
4,2,2390
2,4,2390
4,3,2390
3,1,2390
1,4,2390
3,4,2390
4,3,2390
3,1,2390
1,4,2390
3,1,2390
1,4,2390
4,3,2390
3,1,2390
1,4,2390
2,3,2390
3,1,2390
1,4,2390
3,1,2390
1,4,2390
4,2,2390
2,1,2390
3,1,2390
1,3,2390
2,3,2390
3,4,2390
4,2,2390
2,3,2390
2,3,2390
3,4,2390
2,1,2390
1,4,2390
2,3,2390
3,1,2390
1,4,2390
3,4,2390
3,1,2390
1,4,2390
4,2,2390
2,3,2390
3,1,2390
1,4,2390
4,3,2390
3,1,2390
1,4,2390
3,1,2390
1,4,2390
4,3,2390
3,4,2390
3,1,2390
1,4,2390
4,1,2390
1,3,2390
3,1,2390
1,4,2390
3,1,2390
1,4,2390
4,1,2390
1,4,2390
4,3,2390
3,1,2390
3,1,2390
1,4,2390
3,1,2390
1,4,2390
3,4,2390
4,2,2390
3,4,2390
4,1,2390
1,2,2390
4,3,2390
3,1,2390
1,3,2390
3,1,2390
1,4,2390
3,1,2390
1,4,2390
4,2,2390
3,1,2390
1,4,2390
4,2,2390
2,3,2390
3,4,2390
3,1,2390
3,1,2390
1,3,2390
3,4,2390
4,2,2390
3,4,2390
4,1,2390
1,4,2390
4,3,2390
3,4,2390
4,2,2390
3,4,2390
4,1,2390
1,4,2390
4,2,2390
3,1,2390
1,4,2390
4,1,2390
1,3,2390
3,1,2390
1,4,2390
4,2,2390
2,4,2390
4,2,2390
3,1,2390
1,2,2390
3,4,2390
3,1,2390
1,4,2390
4,1,2390
3,1,2390
1,4,2390
3,1,2390
1,3,2390
3,1,2390
1,4,2390
4,1,2390
1,3,2390
3,4,2390
4,2,2390
3,1,2390
1,4,2390
4,2,2390
2,4,2390
3,1,2390
1,4,2390
3,1,2390
1,4,2390
4,3,2390
3,1,2390
1,4,2390
4,1,2390
1,4,2390
4,1,2390
1,2,2390
3,1,2390
1,4,2390
4,2,2390
3,4,2390
4,1,2390
1,4,2390
3,4,2117
4,2,2117
2,4,2117
4,2,2117
2,3,2117
2,1,2117
1,2,2117
2,3,2117
3,4,2117
4,3,2117
3,4,2117
4,2,2117
2,4,2117
4,3,2117
3,4,2117
4,2,2117
3,2,2117
2,3,2117
3,2,2117
4,3,2117
3,2,2117
2,4,2117
4,2,2117
2,1,2117
1,3,2117
3,4,2117
4,2,2117
2,4,2117
4,2,2117
4,2,2117
2,4,2117
4,2,2117
3,4,2117
4,2,2117
2,4,2117
4,2,2117
4,2,2117
2,4,2117
4,2,2117
4,3,2117
3,2,2117
2,4,2117
3,2,2117
2,4,2117
3,2,2117
2,4,2117
4,3,2117
3,4,2117
3,4,2117
4,2,2117
2,4,2117
3,4,2117
3,1,2117
3,2,2117
2,3,2117
3,1,2117
1,2,2117
2,3,2117
3,2,2117
2,4,2117
4,3,2117
3,4,2117
4,2,2117
2,4,2117
3,4,2117
4,3,2117
3,4,2117
4,3,2117
3,4,2117
4,2,2117
2,4,2117
3,4,2117
4,2,2117
2,4,2117
3,4,2117
4,2,2117
2,4,2117
4,2,2117
2,4,2117
3,4,2117
4,2,2117
2,4,2117
3,4,2117
4,2,2117
2,1,2117
1,2,2117
2,4,2117
3,1,2117
1,3,2117
3,4,2117
3,2,2117
2,1,2117
1,2,2117
2,4,2117
4,2,2117
2,4,2117
4,2,2117
2,4,2117
4,2,2117
2,3,2117
3,2,2117
2,1,2117
4,3,2117
3,1,2117
1,3,2117
1,3,2117
3,4,2117
4,2,2117
2,3,2117
3,4,2117
1,3,2117
3,2,2117
2,1,2117
1,3,2117
3,2,2117
2,4,2117
3,4,2117
4,2,2117
2,1,2117
1,3,2117
3,4,2117
3,2,2117
2,1,2117
1,2,2117
2,4,2117
3,2,2117
2,4,2117
3,1,2117
1,3,2117
3,2,2117
2,4,2117
4,3,2117
3,4,2117
3,4,2117
3,2,2117
2,4,2117
4,2,2117
2,4,2117
2,4,2117
4,2,2117
2,1,2117
3,2,2117
2,3,2117
3,2,2117
2,4,2117
4,2,2117
3,4,2117
4,2,2117
2,4,2117
2,1,2117
1,3,2117
3,2,2117
2,4,2117
4,2,2117
2,4,2117
4,2,2117
3,1,2117
1,3,2117
1,2,2117
2,1,2117
1,3,2117
3,2,2117
3,2,2117
2,1,2117
3,4,2117
4,2,2117
2,4,2117
4,3,2117
3,4,2117
4,2,2117
2,1,2117
1,3,2117
3,4,2117
4,2,2117
3,2,2117
2,4,2117
4,2,2117
2,4,2117
4,2,2117
2,1,2117
1,3,2117
3,2,2117
2,1,2117
1,3,2117
4,2,2117
2,3,2117
3,4,2117
4,3,2117
3,2,2117
2,3,2117
3,4,2117
4,2,2117
2,1,2117
1,3,2117
3,2,2117
3,4,2117
4,2,2117
2,4,2117
4,3,2117
4,2,2117
2,4,2117
2,4,2117
4,3,2117
3,4,2117
4,2,2117
2,1,2117
1,3,2117
3,2,2117
4,3,2117
3,2,2117
2,3,2117
3,2,2117
2,4,2117
4,2,2117
2,4,2117
4,2,2117
2,4,2117
3,4,2117
4,2,2117
2,4,2117
4,2,2117
2,4,2117
4,2,2117
2,1,2117
2,4,2117
4,2,2117
2,4,2117
4,2,2117
2,1,2117
1,3,2117
3,2,2117
2,4,2117
2,3,2117
3,4,2117
4,2,2117
3,2,2117
2,4,2117
2,4,2117
4,2,2117
2,4,2117
2,4,2117
4,2,2117
2,3,2117
3,4,2117
4,2,2117
4,2,2117
2,3,2117
3,1,2117
1,3,2117
3,2,2117
3,2,2117
2,1,2117
1,3,2117
3,2,2117
2,4,2117
4,3,4843
3,4,4843
4,3,4843
3,4,4843
4,3,4843
3,4,4843
4,3,4843
3,4,4843
4,3,4843
3,1,4843
1,2,4843
3,1,4843
1,2,4843
4,3,4843
3,1,4843
1,2,4843
4,2,4843
4,2,4843
4,3,4843
3,1,4843
1,4,4843
4,3,4843
3,1,4843
1,3,4843
3,4,4843
3,4,4843
4,3,4843
3,4,4843
4,3,4843
3,4,4843
1,3,4843
3,4,4843
4,3,4843
3,4,4843
1,3,4843
3,4,4843
4,3,4843
3,4,4843
4,3,4843
3,4,4843
4,3,4843
3,4,4843
4,3,4843
3,1,4843
3,4,4843
4,3,4843
3,4,4843
4,3,4843
4,3,4843
3,4,4843
4,3,4843
3,4,4843
3,4,4843
4,3,4843
3,4,4843
4,3,4843
3,4,4843
4,3,4843
3,4,4843
4,3,4843
3,4,4843
4,3,4843
3,4,4843
4,3,4843
3,4,4843
4,3,4843
3,4,4843
4,3,4843
3,4,4843
3,4,4843
4,3,4843
3,4,4843
3,4,4843
4,3,4843
3,4,4843
4,3,4843
3,1,4843
4,3,4843
3,4,4843
4,3,4843
3,4,4843
4,3,4843
3,1,4843
1,2,4843
2,3,4843
4,3,4843
3,4,4843
3,4,4843
4,3,4843
3,4,4843
3,4,4843
4,3,4843
3,4,4843
4,2,4843
2,3,4843
3,4,4843
4,3,4843
3,4,4843
4,3,4843
3,4,4843
4,3,4843
3,4,4843
4,3,4843
4,2,4843
2,3,4843
3,4,4843
4,2,4843
3,4,4843
4,3,4843
3,4,4843
2,4,4843
4,3,4843
3,1,4843
1,2,4843
2,1,4843
1,2,4843
4,3,4843
3,1,4843
4,3,4843
3,4,4843
4,3,4843
4,3,4843
3,4,4843
3,4,4843
4,3,4843
3,4,4843
4,3,4843
3,1,4843
1,2,4843
3,4,4843
4,2,4843
4,3,4843
3,1,4843
1,3,4843
3,4,4843
4,2,4843
2,4,4843
4,3,4843
4,2,4843
4,2,4843
4,2,4843
4,3,4843
4,2,4843
4,3,4843
3,4,4843
4,3,4843
3,1,4843
1,3,4843
3,1,4843
4,2,4843
4,3,4843
3,1,4843
1,3,4843
3,1,4843
4,3,4843
3,4,4843
4,2,4843
4,3,4843
3,1,4843
1,2,4843
4,3,4843
3,4,4843
3,4,1671
4,3,1671
4,3,1671
3,4,1671
4,3,1671
3,1,1671
1,3,1671
3,4,1671
4,3,1671
3,4,1671
4,3,1671
3,1,1671
1,2,1671
2,1,1671
1,3,1671
3,1,1671
1,3,1671
3,4,1671
4,2,1671
1,3,1671
3,4,1671
4,2,1671
3,4,1671
4,2,1671
1,3,1671
3,4,1671
4,3,1671
3,4,1671
4,2,1671
3,4,1671
4,2,1671
4,3,1671
3,1,1671
1,3,1671
3,1,1671
1,3,1671
3,4,1671
4,3,1671
3,4,1671
4,3,1671
4,3,1671
3,1,1671
1,3,1671
3,4,1671
4,3,1671
3,4,1671
4,3,1671
3,4,1671
1,3,1671
3,1,1671
1,3,1671
3,1,1671
1,3,1671
3,4,1671
3,1,1671
1,2,1671
2,1,1671
1,3,1671
3,1,1671
1,3,1671
3,1,1671
1,3,1671
3,4,1671
4,3,1671
3,4,1671
3,4,1671
4,3,1671
3,1,1671
1,3,1671
3,4,1671
1,3,1671
3,1,1671
1,3,1671
3,4,1671
4,3,1671
3,1,1671
1,3,1671
3,4,1671
4,2,1671
2,1,1671
1,3,1671
3,4,1671
3,4,1671
4,3,1671
3,1,1671
1,3,1671
3,1,1671
1,3,1671
3,1,1671
1,3,1671
3,4,1671
4,3,1671
3,1,1671
1,3,1671
3,1,1671
1,3,1671
2,1,1671
1,3,1671
3,4,1671
3,1,1671
1,3,1671
3,4,1671
4,3,1671
3,4,1671
3,4,1671
1,3,1671
3,4,1671
4,3,1671
3,4,1671
4,3,1671
3,1,1671
4,3,1671
4,3,1671
3,4,1671
4,3,1671
3,4,1671
4,3,1671
3,4,1671
4,3,1671
3,4,1671
4,3,1671
3,4,1671
4,3,1671
3,4,1671
4,3,1671
3,1,1671
1,3,1671
3,4,1671
3,4,1671
4,3,1671
4,3,1671
3,1,1671
1,3,1671
3,4,1671
4,2,1671
2,1,1671
1,3,1671
3,4,1671
4,2,1671
1,3,1671
1,3,1671
3,1,1671
1,3,1671
3,1,1671
1,3,1671
3,4,1671
4,3,1671
3,1,1671
2,1,1671
1,2,1671
